Time,Kennedybrücke,Nordbrücke,Südbrücke,Estermannufer,Von-Sandt-Ufer,Rhenusallee,Brühler Straße,Wilhelm-Spiritus-Ufer,Mc Cloy Weg,Weg auf Damm Neil
2020-08-04 06:00:00,342,101,-1,36,52,86,64,92,36,71
2020-08-04 07:00:00,727,137,-1,67,140,163,107,259,89,146
2020-08-04 08:00:00,786,105,-1,60,209,202,103,444,122,179
2020-08-04 09:00:00,555,85,-1,51,155,130,96,225,149,131
2020-08-04 10:00:00,493,99,-1,102,167,153,71,195,141,151
2020-08-04 11:00:00,559,89,-1,138,280,234,68,246,194,233
2020-08-04 12:00:00,597,100,-1,129,298,205,74,296,235,227
2020-08-04 13:00:00,634,126,-1,148,244,263,83,301,229,258
2020-08-04 14:00:00,688,126,-1,176,276,266,77,305,242,243
2020-08-04 15:00:00,863,160,-1,162,305,361,114,471,273,363
2020-08-04 16:00:00,1013,264,-1,151,384,396,120,461,287,379
2020-08-04 17:00:00,1146,274,-1,209,414,411,160,615,341,419
2020-08-04 18:00:00,972,221,-1,171,372,455,115,540,248,421
2020-08-04 19:00:00,803,181,-1,125,265,345,71,396,196,326
2020-08-04 20:00:00,572,147,-1,91,196,319,39,296,108,333
2020-08-04 21:00:00,448,86,-1,50,147,191,44,219,77,181
2020-08-04 22:00:00,311,24,-1,8,59,82,29,105,22,80
2020-08-04 23:00:00,176,17,-1,5,13,27,18,28,7,31
2020-08-05 00:00:00,57,6,-1,1,3,9,3,5,2,9
2020-08-05 01:00:00,33,5,-1,1,4,0,4,10,1,2
2020-08-05 02:00:00,20,0,-1,1,2,0,1,1,2,0
2020-08-05 03:00:00,13,3,-1,3,1,0,1,3,0,0
2020-08-05 04:00:00,13,1,-1,0,2,3,3,2,3,3
2020-08-05 05:00:00,101,37,-1,10,7,16,18,26,6,12
2020-08-05 06:00:00,349,83,-1,38,70,78,68,117,52,62
2020-08-05 07:00:00,729,145,-1,73,143,153,94,255,82,137
2020-08-05 08:00:00,799,117,-1,71,206,199,143,453,124,156
2020-08-05 09:00:00,559,114,-1,77,183,169,89,313,140,159
2020-08-05 10:00:00,514,119,-1,142,229,232,52,263,201,247
2020-08-05 11:00:00,539,136,-1,159,300,261,73,267,262,257
2020-08-05 12:00:00,566,135,-1,134,282,252,74,284,208,273
2020-08-05 13:00:00,694,155,-1,157,248,248,69,330,243,240
2020-08-05 14:00:00,691,166,-1,130,378,266,88,321,279,262
2020-08-05 15:00:00,791,200,-1,152,373,275,111,422,268,252
2020-08-05 16:00:00,1022,237,-1,178,372,386,147,488,264,332
2020-08-05 17:00:00,1011,283,-1,155,386,380,119,572,296,417
2020-08-05 18:00:00,1038,239,-1,156,366,386,115,498,281,355
2020-08-05 19:00:00,822,190,-1,92,294,350,70,353,230,364
2020-08-05 20:00:00,546,162,-1,95,256,287,53,346,185,312
2020-08-05 21:00:00,554,139,-1,64,157,220,40,224,106,232
2020-08-05 22:00:00,432,51,-1,21,75,100,31,127,47,134
2020-08-05 23:00:00,205,28,-1,8,28,41,27,34,18,46
2020-08-06 00:00:00,98,16,-1,2,13,16,18,19,5,19
2020-08-06 01:00:00,45,4,-1,2,12,6,8,11,7,6
2020-08-06 02:00:00,19,5,-1,3,3,3,1,5,1,7
2020-08-06 03:00:00,12,4,-1,2,2,2,3,5,5,2
2020-08-06 04:00:00,25,0,-1,1,2,10,10,3,3,4
2020-08-06 05:00:00,113,36,-1,10,7,17,18,20,6,12
2020-08-06 06:00:00,328,96,-1,37,74,101,66,93,55,72
2020-08-06 07:00:00,683,150,-1,68,155,157,117,264,105,135
2020-08-06 08:00:00,769,135,-1,64,205,198,115,425,106,179
2020-08-06 09:00:00,522,98,-1,74,217,163,82,281,142,158
2020-08-06 10:00:00,457,95,-1,120,258,196,66,273,207,211
2020-08-06 11:00:00,467,115,-1,98,243,199,56,223,238,202
2020-08-06 12:00:00,513,118,-1,130,237,224,76,242,175,159
2020-08-06 13:00:00,594,125,-1,146,232,214,73,271,190,219
2020-08-06 14:00:00,712,152,-1,120,277,206,71,274,209,188
2020-08-06 15:00:00,760,185,-1,146,261,230,101,319,214,227
2020-08-06 16:00:00,987,187,-1,161,289,257,128,375,236,249
2020-08-06 17:00:00,1002,233,-1,146,307,333,126,474,208,347
2020-08-06 18:00:00,956,244,-1,136,306,372,103,463,199,341
2020-08-06 19:00:00,841,202,-1,117,314,309,73,367,206,335
2020-08-06 20:00:00,574,177,-1,71,226,247,49,310,185,242
2020-08-06 21:00:00,548,115,-1,50,173,249,50,224,125,260
2020-08-06 22:00:00,452,45,-1,15,71,127,39,153,45,137
2020-08-06 23:00:00,268,38,-1,14,39,47,18,52,25,60
2020-08-07 00:00:00,106,14,-1,2,14,17,8,16,8,14
2020-08-07 01:00:00,54,8,-1,3,0,3,8,7,4,2
2020-08-07 02:00:00,23,0,-1,0,2,0,2,3,3,3
2020-08-07 03:00:00,14,4,-1,1,4,0,3,7,1,0
2020-08-07 04:00:00,19,3,-1,1,1,6,5,3,4,6
2020-08-07 05:00:00,95,30,-1,12,4,15,18,19,5,12
2020-08-07 06:00:00,268,82,-1,31,49,79,44,85,44,56
2020-08-07 07:00:00,601,138,-1,48,137,139,94,208,87,124
2020-08-07 08:00:00,635,118,-1,76,159,173,87,327,112,166
2020-08-07 09:00:00,533,118,-1,101,189,187,67,246,144,184
2020-08-07 10:00:00,582,117,-1,137,188,185,65,263,135,200
2020-08-07 11:00:00,539,107,-1,114,229,198,64,214,205,216
2020-08-07 12:00:00,595,94,-1,120,180,234,62,265,168,209
2020-08-07 13:00:00,628,186,-1,115,209,174,84,244,161,183
2020-08-07 14:00:00,733,203,-1,102,218,214,104,316,201,224
2020-08-07 15:00:00,674,201,-1,130,284,190,103,347,226,214
2020-08-07 16:00:00,717,204,-1,115,258,230,71,295,162,206
2020-08-07 17:00:00,702,200,-1,133,245,306,86,362,197,266
2020-08-07 18:00:00,767,254,-1,112,253,300,62,381,192,303
2020-08-07 19:00:00,716,203,-1,112,244,265,53,307,202,263
2020-08-07 20:00:00,567,214,-1,97,179,259,40,221,128,239
2020-08-07 21:00:00,433,140,-1,83,139,193,50,176,101,221
2020-08-07 22:00:00,408,66,-1,30,73,145,23,186,55,166
2020-08-07 23:00:00,334,15,-1,14,49,94,26,77,25,90
2020-08-08 00:00:00,226,34,-1,13,20,34,29,58,29,44
2020-08-08 01:00:00,140,17,-1,2,9,19,11,28,4,12
2020-08-08 02:00:00,62,13,-1,1,9,12,11,9,4,17
2020-08-08 03:00:00,37,8,-1,1,1,6,4,6,1,4
2020-08-08 04:00:00,25,4,-1,1,2,4,3,0,2,4
2020-08-08 05:00:00,47,9,-1,4,3,7,12,8,1,4
2020-08-08 06:00:00,64,31,-1,12,13,36,12,30,10,26
2020-08-08 07:00:00,103,50,-1,20,48,63,22,68,39,67
2020-08-08 08:00:00,234,69,-1,58,103,127,30,131,119,118
2020-08-08 09:00:00,438,140,-1,123,182,263,70,198,146,217
2020-08-08 10:00:00,529,191,-1,156,264,231,56,298,225,235
2020-08-08 11:00:00,532,163,-1,185,280,277,47,271,210,235
2020-08-08 12:00:00,561,176,-1,133,232,216,56,255,182,215
2020-08-08 13:00:00,528,181,-1,89,183,191,42,228,159,194
2020-08-08 14:00:00,597,248,-1,108,187,232,33,223,198,197
2020-08-08 15:00:00,433,194,-1,96,210,210,42,237,160,185
2020-08-08 16:00:00,411,166,-1,93,184,132,37,227,145,163
2020-08-08 17:00:00,496,167,-1,81,207,242,31,268,152,200
2020-08-08 18:00:00,590,239,-1,84,186,237,34,283,155,179
2020-08-08 19:00:00,566,186,-1,79,202,202,26,268,146,222
2020-08-08 20:00:00,506,146,-1,76,189,225,26,243,126,241
2020-08-08 21:00:00,420,129,-1,62,141,194,27,216,96,221
2020-08-08 22:00:00,324,53,-1,19,81,130,25,132,46,134
2020-08-08 23:00:00,268,50,-1,16,42,84,13,71,21,93
2020-08-09 00:00:00,273,35,-1,6,30,61,22,56,25,76
2020-08-09 01:00:00,164,14,-1,13,19,32,9,17,8,26
2020-08-09 02:00:00,101,7,-1,2,10,14,9,13,2,8
2020-08-09 03:00:00,46,10,-1,1,4,8,3,3,4,8
2020-08-09 04:00:00,21,8,-1,0,3,5,3,1,2,5
2020-08-09 05:00:00,45,7,-1,4,5,9,2,9,4,5
2020-08-09 06:00:00,52,30,-1,6,17,24,3,13,18,18
2020-08-09 07:00:00,80,56,-1,31,80,96,10,101,53,85
2020-08-09 08:00:00,184,133,-1,89,162,190,19,187,158,172
2020-08-09 09:00:00,273,138,-1,109,283,297,24,270,223,249
2020-08-09 10:00:00,394,205,-1,162,337,275,32,358,286,266
2020-08-09 11:00:00,319,175,-1,155,351,249,27,280,283,239
2020-08-09 12:00:00,298,180,-1,152,268,190,36,260,234,184
2020-08-09 13:00:00,367,190,-1,130,231,267,34,227,169,212
2020-08-09 14:00:00,398,202,-1,143,305,245,37,269,236,227
2020-08-09 15:00:00,404,200,-1,126,261,243,40,236,188,216
2020-08-09 16:00:00,385,196,-1,84,206,258,31,237,149,203
2020-08-09 17:00:00,442,169,-1,105,199,227,38,248,137,238
2020-08-09 18:00:00,472,196,-1,101,226,222,32,261,153,249
2020-08-09 19:00:00,525,162,-1,78,235,247,26,210,160,239
2020-08-09 20:00:00,362,113,-1,46,192,161,28,168,124,155
2020-08-09 21:00:00,230,37,-1,13,47,74,7,89,56,79
2020-08-09 22:00:00,160,14,-1,6,24,43,7,30,7,37
2020-08-09 23:00:00,71,5,-1,3,5,10,8,22,7,9
2020-08-10 00:00:00,34,7,-1,0,4,7,7,7,2,10
2020-08-10 01:00:00,18,0,-1,3,4,2,1,2,0,1
2020-08-10 02:00:00,13,0,-1,0,1,1,0,5,1,1
2020-08-10 03:00:00,5,3,-1,0,1,1,3,1,0,1
2020-08-10 04:00:00,20,5,-1,1,1,6,4,3,2,8
2020-08-10 05:00:00,102,33,-1,7,6,10,17,19,2,6
2020-08-10 06:00:00,343,92,-1,30,57,83,69,97,42,67
2020-08-10 07:00:00,743,159,-1,85,158,185,127,278,134,152
2020-08-10 08:00:00,787,142,-1,80,235,203,120,425,129,198
2020-08-10 09:00:00,550,101,-1,59,187,159,68,236,133,161
2020-08-10 10:00:00,453,106,-1,64,146,165,51,171,130,157
2020-08-10 11:00:00,438,99,-1,95,153,151,62,160,117,166
2020-08-10 12:00:00,523,87,-1,78,147,155,76,198,123,163
2020-08-10 13:00:00,517,113,-1,81,159,149,77,197,139,148
2020-08-10 14:00:00,534,126,-1,68,185,177,74,233,147,187
2020-08-10 15:00:00,710,171,-1,105,199,220,98,274,184,198
2020-08-10 16:00:00,875,210,-1,109,232,231,126,333,174,204
2020-08-10 17:00:00,910,205,-1,116,242,289,101,406,167,268
2020-08-10 18:00:00,922,210,-1,89,243,257,70,352,169,256
2020-08-10 19:00:00,723,146,-1,75,213,274,79,325,151,244
2020-08-10 20:00:00,507,127,-1,66,196,197,42,228,134,240
2020-08-10 21:00:00,441,88,-1,36,109,154,44,190,95,188
2020-08-10 22:00:00,292,36,-1,10,62,50,19,97,23,78
2020-08-10 23:00:00,133,20,-1,8,10,26,17,36,16,36
2020-08-11 00:00:00,66,6,-1,0,15,18,6,22,3,8
2020-08-11 01:00:00,37,3,-1,5,2,7,5,10,6,7
2020-08-11 02:00:00,22,2,-1,3,2,6,1,4,1,2
2020-08-11 03:00:00,14,5,-1,2,3,2,5,5,2,5
2020-08-11 04:00:00,17,3,-1,1,5,4,2,4,3,4
2020-08-11 05:00:00,98,47,-1,9,13,18,24,24,9,17
2020-08-11 06:00:00,372,104,-1,42,78,95,60,119,56,83
2020-08-11 07:00:00,784,171,-1,84,201,224,124,307,144,179
2020-08-11 08:00:00,845,133,-1,90,231,255,143,438,153,211
2020-08-11 09:00:00,586,116,-1,84,191,195,83,278,155,192
2020-08-11 10:00:00,461,92,-1,75,162,156,57,196,144,185
2020-08-11 11:00:00,478,108,-1,105,173,178,83,176,153,163
2020-08-11 12:00:00,543,98,-1,54,157,154,80,213,130,147
2020-08-11 13:00:00,606,89,-1,62,175,184,94,229,128,171
2020-08-11 14:00:00,649,112,-1,79,169,138,87,207,132,151
2020-08-11 15:00:00,685,167,-1,85,156,174,115,276,147,191
2020-08-11 16:00:00,904,176,-1,76,181,243,98,330,114,221
2020-08-11 17:00:00,968,222,-1,111,273,287,115,414,180,272
2020-08-11 18:00:00,888,180,-1,84,203,218,96,362,121,228
2020-08-11 19:00:00,647,135,-1,50,150,198,67,216,105,232
2020-08-11 20:00:00,302,51,-1,30,41,68,26,93,30,78
2020-08-11 21:00:00,211,23,-1,15,17,40,29,57,14,39
2020-08-11 22:00:00,182,19,-1,2,9,26,25,33,6,32
2020-08-11 23:00:00,78,8,-1,4,8,16,15,9,5,12
2020-08-12 00:00:00,33,8,-1,7,1,2,6,7,0,1
2020-08-12 01:00:00,12,1,-1,0,0,0,3,2,1,0
2020-08-12 02:00:00,8,1,-1,0,4,1,0,3,1,1
2020-08-12 03:00:00,6,1,-1,0,1,0,1,1,2,0
2020-08-12 04:00:00,10,2,-1,0,2,0,3,2,1,0
2020-08-12 05:00:00,70,23,-1,8,7,6,12,14,9,6
2020-08-12 06:00:00,255,62,-1,32,49,61,54,82,37,43
2020-08-12 07:00:00,910,169,-1,70,137,187,149,275,95,242
2020-08-12 08:00:00,812,118,-1,63,184,196,101,384,91,190
2020-08-12 09:00:00,515,72,-1,36,135,126,81,222,100,139
2020-08-12 10:00:00,457,65,-1,44,160,136,53,191,131,134
2020-08-12 11:00:00,539,99,-1,83,176,150,76,203,143,198
2020-08-12 12:00:00,526,95,-1,109,146,196,71,196,138,186
2020-08-12 13:00:00,615,107,-1,70,134,171,71,196,124,168
2020-08-12 14:00:00,627,104,-1,72,185,157,102,213,115,143
2020-08-12 15:00:00,681,149,-1,84,158,188,113,242,144,178
2020-08-12 16:00:00,788,140,-1,99,228,234,106,322,143,208
2020-08-12 17:00:00,942,199,-1,107,233,316,103,436,166,292
2020-08-12 18:00:00,437,88,-1,33,124,128,74,175,101,100
2020-08-12 19:00:00,323,40,-1,6,23,61,52,77,16,55
2020-08-12 20:00:00,210,19,-1,7,18,29,30,62,8,25
2020-08-12 21:00:00,177,17,-1,8,13,32,20,27,9,22
2020-08-12 22:00:00,104,15,-1,5,7,14,17,14,2,11
2020-08-12 23:00:00,63,6,-1,0,4,6,8,16,4,9
2020-08-13 00:00:00,23,2,-1,1,2,7,9,2,1,5
2020-08-13 01:00:00,20,0,-1,0,1,1,1,2,2,0
2020-08-13 02:00:00,9,0,-1,0,0,0,2,0,1,1
2020-08-13 03:00:00,9,2,-1,1,1,0,2,1,0,1
2020-08-13 04:00:00,21,6,-1,1,0,6,4,0,1,4
2020-08-13 05:00:00,76,25,-1,4,5,13,13,16,4,8
2020-08-13 06:00:00,277,83,-1,22,47,65,55,78,28,39
2020-08-13 07:00:00,863,172,-1,60,137,211,138,273,98,225
2020-08-13 08:00:00,737,82,-1,51,140,181,110,357,81,186
2020-08-13 09:00:00,455,62,-1,44,121,102,69,195,70,142
2020-08-13 10:00:00,395,75,-1,68,130,97,57,146,109,97
2020-08-13 11:00:00,423,80,-1,72,162,133,62,191,140,194
2020-08-13 12:00:00,597,79,-1,115,159,137,70,212,141,152
2020-08-13 13:00:00,548,99,-1,87,169,192,94,262,114,182
2020-08-13 14:00:00,550,86,-1,56,187,140,78,202,120,145
2020-08-13 15:00:00,662,123,-1,67,152,214,106,213,140,205
2020-08-13 16:00:00,825,160,-1,74,207,193,101,306,147,209
2020-08-13 17:00:00,858,145,-1,74,210,261,87,343,170,252
2020-08-13 18:00:00,836,137,-1,96,237,285,93,397,153,266
2020-08-13 19:00:00,671,126,-1,65,205,261,69,254,142,268
2020-08-13 20:00:00,476,112,-1,51,142,203,42,190,134,216
2020-08-13 21:00:00,388,77,-1,28,82,137,44,149,69,164
2020-08-13 22:00:00,332,22,-1,6,47,49,33,95,19,72
2020-08-13 23:00:00,181,13,-1,6,12,16,16,37,18,26
2020-08-14 00:00:00,109,12,-1,3,18,10,12,18,4,9
2020-08-14 01:00:00,40,1,-1,1,5,9,5,7,4,5
2020-08-14 02:00:00,26,4,-1,0,2,1,3,7,1,1
2020-08-14 03:00:00,20,8,-1,1,0,2,4,2,2,0
2020-08-14 04:00:00,24,3,-1,3,2,1,7,2,3,2
2020-08-14 05:00:00,89,34,-1,8,5,20,15,18,3,11
2020-08-14 06:00:00,258,75,-1,24,43,68,50,67,29,53
2020-08-14 07:00:00,919,178,-1,64,141,209,141,250,111,272
2020-08-14 08:00:00,691,109,-1,49,145,182,103,339,83,185
2020-08-14 09:00:00,521,96,-1,84,152,170,74,240,104,145
2020-08-14 10:00:00,475,86,-1,67,183,153,56,217,134,154
2020-08-14 11:00:00,565,108,-1,74,193,208,60,208,151,267
2020-08-14 12:00:00,594,115,-1,72,170,168,97,204,147,171
2020-08-14 13:00:00,807,121,-1,96,153,198,122,252,100,190
2020-08-14 14:00:00,675,114,-1,96,156,167,109,223,125,214
2020-08-14 15:00:00,718,133,-1,101,198,178,85,313,165,179
2020-08-14 16:00:00,750,147,-1,86,231,213,78,362,162,226
2020-08-14 17:00:00,577,118,-1,89,185,159,63,217,126,158
2020-08-14 18:00:00,645,93,-1,60,193,229,66,294,135,196
2020-08-14 19:00:00,601,102,-1,74,194,225,66,273,115,227
2020-08-14 20:00:00,440,67,-1,31,152,176,36,189,69,178
2020-08-14 21:00:00,347,49,-1,15,62,114,25,92,51,103
2020-08-14 22:00:00,201,22,-1,4,20,49,17,86,14,47
2020-08-14 23:00:00,256,14,-1,2,15,40,19,46,15,53
2020-08-15 00:00:00,169,19,-1,4,14,15,19,30,5,26
2020-08-15 01:00:00,100,14,-1,4,16,18,15,24,4,18
2020-08-15 02:00:00,51,2,-1,2,13,5,12,12,8,12
2020-08-15 03:00:00,31,1,-1,0,3,3,11,2,0,0
2020-08-15 04:00:00,34,3,-1,1,1,3,3,1,1,2
2020-08-15 05:00:00,31,8,-1,5,2,3,4,7,1,1
2020-08-15 06:00:00,38,10,-1,5,13,18,7,17,3,13
2020-08-15 07:00:00,80,26,-1,11,26,34,20,23,27,36
2020-08-15 08:00:00,176,48,-1,22,55,83,30,78,48,65
2020-08-15 09:00:00,347,108,-1,57,134,117,51,142,136,127
2020-08-15 10:00:00,503,170,-1,89,221,258,63,247,198,244
2020-08-15 11:00:00,629,161,-1,130,259,270,70,313,217,311
2020-08-15 12:00:00,648,154,-1,131,292,244,90,338,222,256
2020-08-15 13:00:00,649,166,-1,175,239,274,73,322,227,275
2020-08-15 14:00:00,663,165,-1,131,331,291,86,349,287,261
2020-08-15 15:00:00,615,124,-1,112,277,234,58,358,182,254
2020-08-15 16:00:00,542,116,-1,120,252,245,37,294,206,271
2020-08-15 17:00:00,554,112,-1,110,165,211,61,273,120,234
2020-08-15 18:00:00,471,71,-1,73,128,165,52,165,87,157
2020-08-15 19:00:00,403,66,-1,28,104,147,30,127,78,134
2020-08-15 20:00:00,313,52,-1,40,51,103,29,102,53,132
2020-08-15 21:00:00,224,71,-1,21,54,77,13,92,27,86
2020-08-15 22:00:00,201,38,-1,4,19,52,13,57,8,46
2020-08-15 23:00:00,234,13,-1,1,13,16,19,20,14,34
2020-08-16 00:00:00,193,35,-1,0,17,15,21,30,9,34
2020-08-16 01:00:00,100,28,-1,6,3,8,9,7,3,14
2020-08-16 02:00:00,88,19,-1,2,3,4,7,12,2,5
2020-08-16 03:00:00,27,7,-1,0,3,0,1,4,2,1
2020-08-16 04:00:00,26,9,-1,0,1,1,3,2,1,1
2020-08-16 05:00:00,26,7,-1,2,4,4,2,6,0,1
2020-08-16 06:00:00,38,7,-1,2,13,15,5,13,7,16
2020-08-16 07:00:00,54,37,-1,12,23,44,7,33,29,34
2020-08-16 08:00:00,119,79,-1,66,86,92,21,99,84,99
2020-08-16 09:00:00,257,142,-1,99,211,198,27,190,184,179
2020-08-16 10:00:00,419,223,-1,179,304,389,34,360,309,343
2020-08-16 11:00:00,497,255,-1,236,419,469,48,481,390,407
2020-08-16 12:00:00,514,286,-1,245,448,432,43,459,406,471
2020-08-16 13:00:00,635,314,-1,266,489,542,34,496,424,529
2020-08-16 14:00:00,619,316,-1,261,465,433,45,500,408,437
2020-08-16 15:00:00,667,296,-1,202,432,472,58,490,334,461
2020-08-16 16:00:00,690,232,-1,182,383,409,45,433,321,385
2020-08-16 17:00:00,782,300,-1,145,187,434,50,414,94,453
2020-08-16 18:00:00,248,79,-1,50,82,99,37,69,110,70
2020-08-16 19:00:00,323,59,-1,38,82,96,21,111,60,103
2020-08-16 20:00:00,179,29,-1,13,49,35,25,67,33,40
2020-08-16 21:00:00,170,24,-1,12,14,26,16,41,23,31
2020-08-16 22:00:00,84,6,-1,3,2,15,14,15,7,19
2020-08-16 23:00:00,68,6,-1,1,1,2,7,6,0,4
2020-08-17 00:00:00,21,3,-1,1,0,0,2,4,2,0
2020-08-17 01:00:00,15,1,-1,0,1,1,0,5,0,0
2020-08-17 02:00:00,19,1,-1,1,1,0,0,2,0,1
2020-08-17 03:00:00,8,1,-1,1,0,0,3,0,2,0
2020-08-17 04:00:00,13,3,-1,0,0,2,4,0,0,2
2020-08-17 05:00:00,54,23,-1,1,3,7,10,5,1,7
2020-08-17 06:00:00,130,40,-1,12,18,21,41,35,11,17
2020-08-17 07:00:00,715,112,-1,39,100,127,97,177,78,174
2020-08-17 08:00:00,664,93,-1,38,156,135,102,315,57,141
2020-08-17 09:00:00,452,44,-1,40,74,88,65,156,68,99
2020-08-17 10:00:00,344,58,-1,44,91,87,46,107,99,67
2020-08-17 11:00:00,392,58,-1,62,104,111,56,138,94,108
2020-08-17 12:00:00,440,57,-1,58,150,119,69,178,96,128
2020-08-17 13:00:00,412,41,-1,42,61,93,54,103,43,101
2020-08-17 14:00:00,508,42,-1,70,121,131,77,144,113,136
2020-08-17 15:00:00,584,107,-1,75,147,120,107,189,104,143
2020-08-17 16:00:00,761,150,-1,99,206,198,108,276,128,194
2020-08-17 17:00:00,840,133,-1,89,251,242,95,399,146,237
2020-08-17 18:00:00,809,146,-1,72,268,233,96,355,181,236
2020-08-17 19:00:00,575,133,-1,62,175,262,77,297,131,244
2020-08-17 20:00:00,404,92,-1,31,124,166,46,242,106,200
2020-08-17 21:00:00,294,47,-1,33,47,83,40,116,35,98
2020-08-17 22:00:00,182,21,-1,5,25,39,28,66,14,30
2020-08-17 23:00:00,92,4,-1,0,8,14,14,11,11,16
2020-08-18 00:00:00,42,8,-1,0,0,3,7,5,3,2
2020-08-18 01:00:00,22,1,-1,2,3,1,3,1,0,0
2020-08-18 02:00:00,10,0,-1,0,0,2,3,0,1,0
2020-08-18 03:00:00,7,2,-1,1,1,1,2,1,0,0
2020-08-18 04:00:00,17,1,-1,2,3,1,6,0,2,2
2020-08-18 05:00:00,87,37,-1,6,11,18,20,18,4,12
2020-08-18 06:00:00,292,91,-1,43,46,64,59,96,35,49
2020-08-18 07:00:00,1060,193,-1,86,171,252,155,323,116,322
2020-08-18 08:00:00,825,144,-1,81,207,254,116,464,114,210
2020-08-18 09:00:00,527,86,-1,47,142,126,66,258,115,126
2020-08-18 10:00:00,473,85,-1,63,157,133,43,191,105,117
2020-08-18 11:00:00,483,85,-1,98,184,202,51,212,164,197
2020-08-18 12:00:00,597,92,-1,108,201,218,79,270,160,221
2020-08-18 13:00:00,694,96,-1,112,253,248,94,287,196,244
2020-08-18 14:00:00,695,131,-1,127,137,186,74,247,109,247
2020-08-18 15:00:00,745,151,-1,109,190,204,103,287,119,209
2020-08-18 16:00:00,646,140,-1,90,117,95,102,176,82,128
2020-08-18 17:00:00,694,106,-1,37,136,148,94,255,70,129
2020-08-18 18:00:00,672,116,-1,78,149,144,97,315,109,154
2020-08-18 19:00:00,454,66,-1,40,75,91,66,145,33,91
2020-08-18 20:00:00,219,39,-1,10,20,28,24,48,19,39
2020-08-18 21:00:00,194,17,-1,2,12,30,28,48,12,36
2020-08-18 22:00:00,116,17,-1,4,10,7,18,20,7,15
2020-08-18 23:00:00,74,8,-1,1,0,9,10,8,3,9
2020-08-19 00:00:00,45,4,-1,0,3,1,13,6,1,2
2020-08-19 01:00:00,21,1,-1,0,0,2,3,1,1,1
2020-08-19 02:00:00,8,3,-1,0,0,0,0,0,0,0
2020-08-19 03:00:00,9,3,-1,0,0,2,3,0,0,0
2020-08-19 04:00:00,17,1,-1,1,3,1,4,0,2,1
2020-08-19 05:00:00,94,36,-1,7,10,12,13,14,2,7
2020-08-19 06:00:00,298,102,-1,30,60,69,60,103,52,57
2020-08-19 07:00:00,999,201,-1,94,166,245,161,288,125,315
2020-08-19 08:00:00,892,148,-1,53,213,228,131,493,96,232
2020-08-19 09:00:00,558,72,-1,76,133,161,76,240,90,156
2020-08-19 10:00:00,486,101,-1,112,179,121,53,224,185,124
2020-08-19 11:00:00,513,98,-1,131,251,217,67,273,219,229
2020-08-19 12:00:00,584,104,-1,130,280,228,97,282,201,191
2020-08-19 13:00:00,723,117,-1,126,267,279,93,290,208,240
2020-08-19 14:00:00,689,150,-1,115,270,289,88,355,235,333
2020-08-19 15:00:00,817,191,-1,161,276,269,116,389,220,284
2020-08-19 16:00:00,1077,207,-1,174,363,324,141,426,253,313
2020-08-19 17:00:00,1143,249,-1,155,395,391,134,578,213,388
2020-08-19 18:00:00,996,237,-1,151,310,391,117,489,247,441
2020-08-19 19:00:00,803,159,-1,82,248,333,70,417,171,302
2020-08-19 20:00:00,603,124,-1,52,179,233,41,218,117,243
2020-08-19 21:00:00,384,73,-1,20,85,94,46,148,57,103
2020-08-19 22:00:00,270,20,-1,6,39,85,34,88,31,91
2020-08-19 23:00:00,170,17,-1,2,21,30,18,40,16,38
2020-08-20 00:00:00,49,6,-1,4,4,9,9,10,8,11
2020-08-20 01:00:00,21,0,-1,0,1,2,1,3,1,1
2020-08-20 02:00:00,14,5,-1,0,2,2,2,4,2,2
2020-08-20 03:00:00,7,6,-1,1,0,1,7,0,0,2
2020-08-20 04:00:00,17,4,-1,1,2,2,4,0,1,4
2020-08-20 05:00:00,83,24,-1,7,6,6,15,15,5,4
2020-08-20 06:00:00,290,97,-1,28,62,65,56,90,27,50
2020-08-20 07:00:00,965,191,-1,86,167,241,148,294,113,295
2020-08-20 08:00:00,861,146,-1,60,220,205,116,459,129,195
2020-08-20 09:00:00,540,66,-1,56,152,127,68,218,90,131
2020-08-20 10:00:00,432,101,-1,72,166,122,67,210,145,116
2020-08-20 11:00:00,487,92,-1,109,194,140,72,236,167,142
2020-08-20 12:00:00,535,137,-1,117,203,199,90,246,170,189
2020-08-20 13:00:00,665,134,-1,91,249,213,95,228,172,225
2020-08-20 14:00:00,675,148,-1,87,212,209,90,244,178,236
2020-08-20 15:00:00,803,169,-1,82,194,241,104,301,185,276
2020-08-20 16:00:00,904,215,-1,110,245,260,136,360,172,266
2020-08-20 17:00:00,1057,248,-1,118,286,345,107,509,206,334
2020-08-20 18:00:00,894,216,-1,122,281,295,98,413,215,339
2020-08-20 19:00:00,763,172,-1,79,231,307,80,326,155,297
2020-08-20 20:00:00,526,149,-1,40,159,233,63,255,128,235
2020-08-20 21:00:00,394,56,-1,9,93,106,43,157,62,133
2020-08-20 22:00:00,332,22,-1,7,38,69,15,89,28,92
2020-08-20 23:00:00,132,7,-1,3,15,20,12,33,8,21
2020-08-21 00:00:00,62,6,-1,1,9,8,8,3,5,7
2020-08-21 01:00:00,38,3,-1,1,8,13,7,5,1,8
2020-08-21 02:00:00,16,1,-1,0,0,2,1,4,2,2
2020-08-21 03:00:00,7,4,-1,1,1,0,2,1,0,2
2020-08-21 04:00:00,17,5,-1,0,3,4,5,2,2,1
2020-08-21 05:00:00,72,33,-1,5,5,7,16,11,3,7
